0,-0.000411987,-180
5.45979e-05,-0.000411987,-180
0.0166621,-0.000411987,-180
0.0333683,-0.000411987,-180
0.0500627,-0.000411987,-180
0.0667779,-0.000411987,-180
0.0833995,-0.000411987,-180
0.100121,-0.000411987,-180
0.116755,-0.000411987,-180
0.133437,-0.000411987,-180
0.150088,-0.000411987,-180
0.166771,-0.000411987,-180
0.183399,-0.000411987,-180
0.200097,-0.000411987,-180
0.216779,-0.000411987,-180
0.233357,-0.00346375,-180
0.250011,-0.00346375,-180
0.26667,-0.00346375,-180
0.283331,-0.00346375,-180
0.300012,-0.00346375,-180
0.316741,-0.00346375,-180
0.333411,-0.00346375,-180
0.350101,-0.00346375,-180
0.366777,-0.00346375,-180
0.383398,-0.00346375,-180
0.400113,-0.00346375,-180
0.416755,-0.00346375,-180
0.433453,-0.00346375,-180
0.450114,-0.00346375,-180
0.466701,-0.00346375,-180
0.483317,-0.510651,-180
0.50002,-0.510651,-180
0.516696,-0.510651,-180
0.533376,-0.510651,-180
0.550029,-0.510651,-180
0.56675,-0.510651,-180
0.583419,-0.510651,-180
0.600121,-0.510651,-180
0.616736,-0.510651,-180
0.633447,-0.510651,-180
0.650093,-0.510651,-180
0.666753,-0.510651,-180
0.683405,-0.510651,-180
0.7,-0.510651,-180
0.71666,-5.34097,-180
0.733464,-5.34097,-180
0.750062,-5.34097,-180
0.766755,-5.34097,-180
0.783448,-5.34097,-180
0.800088,-5.34097,-180
0.816773,-5.34097,-180
0.83339,-5.34097,-180
0.850089,-5.34097,-180
0.866777,-5.34097,-180
0.883422,-5.34097,-180
0.900096,-5.34097,-180
0.916745,-5.34097,-180
0.933402,-5.34097,-180
0.950084,-5.34097,-180
0.966712,-5.34097,-180
0.983317,-15.1615,-180
0.999995,-15.1615,-180
1.01674,-15.1615,-180
1.03339,-15.1615,-180
1.05006,-15.1615,-180
1.06673,-15.1615,-180
1.08344,-15.1615,-180
1.10008,-15.1615,-180
1.11674,-15.1615,-180
1.13341,-15.1615,-180
1.15009,-15.1615,-180
1.16677,-15.1615,-180
1.18342,-15.1615,-180
1.20006,-15.1615,-180
1.21668,-27.3449,-180
1.23337,-27.3449,-180
1.25005,-27.3449,-180
1.26675,-27.3449,-180
1.28335,-27.3449,-180
1.30001,-27.3449,-180
1.31673,-27.3449,-180
1.33342,-27.3449,-180
1.35006,-27.3449,-180
1.36672,-27.3449,-180
1.38339,-27.3449,-180
1.40011,-27.3449,-180
1.41674,-27.3449,-180
1.43337,-27.3449,-180
1.45,-39.0386,-180
1.46671,-39.0386,-180
1.48343,-39.0386,-180
1.50035,-39.0386,-180
1.51674,-39.0386,-180
1.53341,-39.0386,-180
1.55005,-39.0386,-180
1.56672,-39.0386,-180
1.58341,-39.0386,-180
1.60007,-39.0386,-180
1.61678,-39.0386,-180
1.63335,-39.0386,-180
1.65006,-39.0386,-180
1.66675,-39.0386,-180
1.68334,-48.6292,-180
1.69999,-48.6292,-180
1.71672,-48.6292,-180
1.7334,-48.6292,-180
1.75006,-48.6292,-180
1.76675,-48.6292,-180
1.78345,-48.6292,-180
1.8001,-48.6292,-180
1.81674,-48.6292,-180
1.83342,-48.6292,-180
1.85009,-48.6292,-180
1.86674,-48.6292,-180
1.88341,-48.6292,-180
1.90008,-48.6292,-180
1.91665,-56.2844,-180
1.93339,-56.2844,-180
1.95004,-56.2844,-180
1.96675,-56.2844,-180
1.9834,-56.2844,-180
2.00008,-56.2844,-180
2.01678,-56.2844,-180
2.0334,-56.2844,-180
2.05008,-56.2844,-180
2.06679,-56.2844,-180
2.08339,-56.2844,-180
2.10013,-56.2844,-180
2.11679,-56.2844,-180
2.13343,-56.2844,-180
2.15007,-56.2844,-180
2.16676,-56.2844,-180
2.18333,-62.9916,-180
2.20002,-62.9916,-180
2.21669,-62.9916,-180
2.2334,-62.9916,-180
2.25004,-62.9916,-180
2.26668,-62.9916,-180
2.28339,-62.9916,-180
2.30005,-62.9916,-180
2.31672,-62.9916,-180
2.33335,-62.9916,-180
2.35002,-62.9916,-180
2.36668,-62.9916,-180
2.38338,-62.9916,-180
2.40006,-62.9916,-180
2.41667,-69.95,-180
2.43336,-69.95,-180
2.45006,-69.95,-180
2.4667,-69.95,-180
2.48346,-69.95,-180
2.50011,-69.95,-180
2.51675,-69.95,-180
2.53341,-69.95,-180
2.55007,-69.95,-180
2.56674,-69.95,-180
2.58345,-69.95,-180
2.60008,-69.95,-180
2.61677,-69.95,-180
2.63333,-77.7113,-180
2.65,-77.7113,-180
2.66672,-77.7113,-180
2.68345,-77.7113,-180
2.70012,-77.7113,-180
2.71674,-77.7113,-180
2.73344,-77.7113,-180
2.75008,-77.7113,-180
