0,-0.0911301,0,0.0683324,0,89.9249,87.299
0.016,-0.0911301,0,0.0683324,0,89.9249,87.299
0.032,-0.0911301,0,0.0683324,0,89.9249,87.299
0.048,-0.0911301,0,0.0683324,0,89.9249,87.299
0.064,-0.0911301,0,0.0683324,0,89.9249,87.299
0.08,-0.0911301,0,0.0683324,0,89.9249,87.299
0.096,-0.0911301,0,0.0683324,0,89.9249,87.299
0.112,-0.0911301,0,0.0683324,0,89.9249,87.299
0.128,-0.0911301,0,0.0683324,0,89.9249,87.299
0.144,-0.0911301,0,0.0683324,0,89.9249,87.299
0.16,-0.0911301,0,0.0683324,0,89.9249,87.299
0.176,-0.0911301,0,0.0683324,0,89.9249,87.299
0.192,-0.0911301,0,0.0683324,0,89.9249,87.299
0.208,-0.0911301,0,0.0683324,0,89.9249,87.299
0.224,-0.0911301,0,0.0683324,0,89.9249,87.299
0.24,-0.094165,0,0.0692156,0,90.015,87.299
0.256,-0.094165,0,0.0692156,0,90.015,87.299
0.272,-0.094165,0,0.0692156,0,90.015,87.299
0.288,-0.094165,0,0.0692156,0,90.015,87.299
0.304,-0.094165,0,0.0692156,0,90.015,87.299
0.32,-0.094165,0,0.0692156,0,90.015,87.299
0.336,-0.094165,0,0.0692156,0,90.015,87.299
0.352,-0.094165,0,0.0692156,0,90.015,87.299
0.368,-0.094165,0,0.0692156,0,90.015,87.299
0.384,-0.094165,0,0.0692156,0,90.015,87.299
0.4,-0.094165,0,0.0692156,0,90.015,87.299
0.416,-0.094165,0,0.0692156,0,90.015,87.299
0.432,-0.094165,0,0.0692156,0,90.015,87.299
0.448,-0.094165,0,0.0692156,0,90.015,87.299
0.464,-0.094165,0,0.0692156,0,90.015,87.299
0.48,-0.0974239,0,0.0827569,0,90.0755,87.299
0.496,-0.0974239,0,0.0827569,0,90.0755,87.299
0.512,-0.0974239,0,0.0827569,0,90.0755,87.299
0.528,-0.0974239,0,0.0827569,0,90.0755,87.299
0.544,-0.0974239,0,0.0827569,0,90.0755,87.299
0.56,-0.0974239,0,0.0827569,0,90.0755,87.299
0.576,-0.0974239,0,0.0827569,0,90.0755,87.299
0.592,-0.0974239,0,0.0827569,0,90.0755,87.299
0.608,-0.0974239,0,0.0827569,0,90.0755,87.299
0.624,-0.0974239,0,0.0827569,0,90.0755,87.299
0.64,-0.0974239,0,0.0827569,0,90.0755,87.299
0.656,-0.0974239,0,0.0827569,0,90.0755,87.299
0.672,-0.0974239,0,0.0827569,0,90.0755,87.299
0.688,-0.0974239,0,0.0827569,0,90.0755,87.299
0.704,-0.0974239,0,0.0827569,0,90.0755,87.299
0.72,-0.0974239,0,0.0827569,0,90.0755,87.299
0.736,-0.101905,0,0.133205,0,89.9213,87.299
0.752,-0.101905,0,0.133205,0,89.9213,87.299
0.768,-0.101905,0,0.133205,0,89.9213,87.299
0.784,-0.101905,0,0.133205,0,89.9213,87.299
0.8,-0.101905,0,0.133205,0,89.9213,87.299
0.816,-0.101905,0,0.133205,0,89.9213,87.299
0.832,-0.101905,0,0.133205,0,89.9213,87.299
0.848,-0.101905,0,0.133205,0,89.9213,87.299
0.864,-0.101905,0,0.133205,0,89.9213,87.299
0.88,-0.101905,0,0.133205,0,89.9213,87.299
0.896,-0.101905,0,0.133205,0,89.9213,87.299
0.912,-0.101905,0,0.133205,0,89.9213,87.299
0.928,-0.101905,0,0.133205,0,89.9213,87.299
0.944,-0.101905,0,0.133205,0,89.9213,87.299
0.96,-0.111618,0,0.233297,0,89.7924,87.299
0.976,-0.111618,0,0.233297,0,89.7924,87.299
0.992,-0.111618,0,0.233297,0,89.7924,87.299
1.008,-0.111618,0,0.233297,0,89.7924,87.299
1.024,-0.111618,0,0.233297,2,89.7924,87.299
1.04,-0.111618,0,0.233297,2,89.7924,87.299
1.056,-0.111618,0,0.233297,2,89.7924,87.299
1.072,-0.111618,0,0.233297,2,89.7924,87.299
1.088,-0.111618,0,0.233297,2,89.7924,87.299
1.104,-0.111618,0,0.233297,2,89.7924,87.299
1.12,-0.111618,0,0.233297,2,89.7924,87.299
1.136,-0.111618,0,0.233297,2,89.7924,87.299
1.152,-0.111618,0,0.233297,2,89.7924,87.299
1.168,-0.121683,0,0.368205,2,89.8844,87.299
1.184,-0.121683,0,0.368205,2,89.8844,87.299
1.2,-0.121683,0,0.368205,2,89.8844,87.299
1.216,-0.121683,0,0.368205,2,89.8844,87.299
1.232,-0.121683,0,0.368205,2,89.8844,87.299
1.248,-0.121683,0,0.368205,2,89.8844,87.299
1.264,-0.121683,0,0.368205,2,89.8844,87.299
1.28,-0.121683,0,0.368205,2,89.8844,87.299
1.296,-0.121683,0,0.368205,2,89.8844,87.299
