0,-0.0120792,15,-4.63594,0
0.659808,-0.0120792,15,-4.63594,0
0.993017,-0.0129433,15,-4.64441,0
1.32633,-0.00104141,15,-4.33496,0
1.65959,0.141602,15,7.20325,0
1.993,0.268559,15,11.9171,0
2.32634,0.55983,15,11.3752,0
2.65965,0.695971,15,8.35091,0
2.99301,0.793897,15,4.72167,0
3.32628,0.892915,15,-0.704429,0
3.65966,0.92096,15,-1.7244,0
3.99295,0.973747,15,-1.46449,0
4.32627,1.0516,15,-0.758448,0
4.65965,1.16058,15,-0.0293295,0
4.99297,1.40403,15,0.870904,0
5.32631,1.54486,15,0.910145,0
5.65969,1.69637,15,0.697175,0
5.99299,2.01483,15,0.118732,0
6.32634,2.17438,15,-0.0879261,0
6.65962,2.49702,15,-0.240554,0
6.99299,2.65837,15,-0.216908,0
7.32632,2.81777,15,-0.140624,0
7.65972,3.12169,15,0.0426399,0
7.99301,3.27175,15,0.0768877,0
8.32629,3.56639,15,0.045276,0
8.65968,3.70951,15,0.0124926,0
8.99298,3.85115,15,-0.0373066,0
9.32632,4.13567,15,-0.118548,0
9.65966,4.27987,15,-0.144642,0
9.99294,4.56077,15,-0.115816,0
10.3263,4.70172,15,-0.097089,0
10.6597,4.84413,15,-0.0766634,0
10.9929,5.12775,15,-0.0326104,0
11.3264,5.27048,15,-0.0156657,0
11.6597,5.41315,15,-0.00339617,0
11.9929,5.70026,15,-0.00561033,0
12.3263,5.84057,15,0.00730764,0
12.6596,6.12775,15,0.00317484,0
12.993,6.27149,15,-0.0110161,0
13.3263,6.41639,15,-0.0216435,0
13.6597,6.69952,15,-0.0138614,0
13.993,6.84322,15,-0.0245862,0
14.3263,7.13179,15,-0.0385191,0
14.6597,7.27403,15,-0.017832,0
14.993,7.41763,15,-0.0106373,0
15.3263,7.70678,15,0.00122883,0
15.6597,7.85262,15,-0.00561527,0
15.993,7.99459,15,0.028815,0
16.3263,8.28165,15,0.0787923,0
16.6597,8.42589,15,0.0756238,0
16.993,8.71398,15,0.0847032,0
17.3264,8.85643,15,0.102328,0
17.6597,9.00106,15,0.0970725,0
17.993,9.29295,15,0.0356943,0
18.3263,9.43678,15,0.0409895,0
18.6596,9.72366,15,0.00976574,0
18.993,9.86967,15,-0.0139209,0
19.3263,10.0163,15,-0.0377313,0
19.6597,10.3028,15,-0.000645472,0
19.993,10.4474,15,-0.0207343,0
20.3264,10.5922,15,-0.0313817,0
20.6597,10.8793,15,-0.0149843,0
20.993,11.0213,15,-0.000248371,0
21.3263,11.3094,15,-0.0237214,0
21.6597,11.4544,15,-0.0560386,0
21.993,11.5961,15,0.00126782,0
22.3263,11.8839,15,-0.00384577,0
22.6597,12.0295,15,-0.0461726,0
22.993,12.3207,15,-0.140353,0
23.3263,12.4658,15,-0.191469,0
23.6597,12.6093,15,-0.235141,0
23.993,12.899,15,-0.306125,0
24.3263,13.0424,15,-0.234717,0
24.6596,13.3296,15,-0.0870154,0
24.9931,13.4742,15,-0.102662,0
25.3263,13.6207,15,-0.297658,0
25.6597,13.9109,15,-0.568766,0
25.993,14.0566,15,-0.82789,0
26.3264,14.203,15,-1.15165,0
26.6597,14.4812,15,-1.63698,0
26.6597,14.4812,15,-1.63698,0
26.9929,14.6056,15,-1.63698,0
27.3263,14.8219,15,-1.63698,0
27.6596,14.905,15,-1.63698,0
27.993,14.9638,15,-1.63698,0
28.993,14.975,15,-1.63698,0
29.3264,14.9595,15,-1.63698,0
29.6597,14.9355,15,-1.63698,0
29.993,14.8849,15,-1.63698,0
30.3264,14.8615,15,-1.63698,0
30.6597,14.8267,15,-1.63698,0
30.993,14.8145,15,-1.63698,0
31.3264,14.8073,15,-1.63698,0
31.6596,14.7998,15,-1.63698,0
31.993,14.8,15,-1.63698,0
32.3264,14.8021,15,-1.63698,0
32.6597,14.8088,15,-1.63698,0
32.993,14.8145,15,-1.63698,0
33.3263,14.8273,15,-1.63698,0
33.6597,14.8333,15,-1.63698,0
