-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.0911301,0.0683324
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.094165,0.0692156
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.0974239,0.0827569
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.101905,0.133205
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.111618,0.233297
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.121683,0.368205
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.130549,0.516463
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.136083,0.675405
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.138358,0.844873
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.139156,1.02431
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.136318,1.20435
-0.131542,1.37258
-0.131542,1.37258
