0,0.0363655,20,-0.486103,0
0.660634,0.0363655,20,-0.486103,0
0.993829,0.0381832,20,-0.483374,0
1.32717,0.0520325,20,-0.17492,0
1.66047,0.198366,20,11.5074,0
1.99383,0.327145,20,16.0581,0
2.32708,0.617708,20,13.9866,0
2.66051,0.754805,20,10.102,0
2.99377,0.853048,20,5.77251,0
3.32713,0.952852,20,-0.559247,0
3.66052,0.983032,20,-1.59855,0
3.99384,0.996145,20,-1.60671,0
4.32717,1.01023,20,-0.506867,0
4.66046,1.06693,20,0.448047,0
4.99384,1.27709,20,1.32219,0
5.32716,1.39998,20,1.23756,0
5.66043,1.53685,20,0.951973,0
5.99386,1.84851,20,0.218468,0
6.32721,2.01545,20,-0.079617,0
6.66043,2.35218,20,-0.31367,0
6.99386,2.5182,20,-0.27804,0
7.32714,2.68385,20,-0.16507,0
7.6605,3.00284,20,0.0488754,0
7.99386,3.15646,20,0.108974,0
8.32714,3.45482,20,0.102171,0
8.66047,3.60093,20,0.0536977,0
8.99384,3.7436,20,-0.00657221,0
9.32717,4.02377,20,-0.0764929,0
9.66049,4.16486,20,-0.0720885,0
9.99381,4.30382,20,-0.0682731,0
10.3272,4.58197,20,-0.0450362,0
10.6605,4.72292,20,-0.0298693,0
10.9938,5.01084,20,-0.0300443,0
11.3272,5.15655,20,-0.031303,0
11.6605,5.30101,20,-0.0346471,0
11.9938,5.59325,20,-0.0557375,0
12.3271,5.73801,20,-0.0639308,0
12.6605,6.02595,20,-0.0778842,0
12.9939,6.16766,20,-0.0773756,0
13.3272,6.31075,20,-0.0730843,0
13.6605,6.59842,20,-0.065236,0
13.9939,6.74104,20,-0.0683412,0
14.3271,7.02883,20,-0.0758047,0
14.6605,7.1738,20,-0.0703038,0
14.9938,7.31805,20,-0.0647634,0
15.3271,7.60545,20,-0.0289434,0
15.6605,7.75056,20,-0.0326002,0
15.9939,7.89586,20,-0.0327632,0
16.3272,8.18816,20,-0.0379715,0
16.6605,8.33368,20,-0.0366741,0
16.9938,8.62347,20,-0.0516654,0
17.3271,8.76885,20,-0.0567534,0
17.6605,8.91284,20,-0.0614661,0
17.9938,9.1998,20,-0.0568847,0
18.3272,9.34279,20,-0.0521319,0
18.6604,9.62853,20,-0.033183,0
18.9938,9.77217,20,-0.0304106,0
19.3272,9.91686,20,-0.0430095,0
19.6605,10.2049,20,-0.082575,0
19.9938,10.3492,20,-0.0927093,0
20.3272,10.493,20,-0.0947156,0
20.6605,10.7848,20,-0.108027,0
20.9938,10.9281,20,-0.107164,0
21.3271,11.2158,20,-0.0606961,0
21.6605,11.3634,20,-0.0468853,0
21.9939,11.5105,20,-0.028518,0
22.3272,11.8,20,0.00661415,0
22.6605,11.9434,20,0.0125192,0
22.9937,12.232,20,-0.00615972,0
23.3271,12.3745,20,-0.020906,0
23.6605,12.5169,20,-0.034794,0
23.9938,12.8035,20,-0.0620415,0
24.3272,12.9472,20,-0.0767589,0
24.6605,13.2342,20,-0.0654742,0
24.9938,13.378,20,-0.0508081,0
25.3271,13.5239,20,-0.0585707,0
25.6604,13.8118,20,-0.0686632,0
25.9938,13.9552,20,-0.0731387,0
26.3272,14.0984,20,-0.0815241,0
26.6618,14.3895,20,-0.127998,0
26.9939,14.534,20,-0.141987,0
27.3272,14.8228,20,-0.136808,0
27.6605,14.9686,20,-0.150448,0
27.9938,15.1145,20,-0.149659,0
28.3271,15.4051,20,-0.0945981,0
28.6605,15.5479,20,-0.0465466,0
28.9937,15.8363,20,0.0119758,0
29.3272,15.979,20,0.0439616,0
29.6605,16.1217,20,0.0677015,0
29.9938,16.4075,20,0.0360288,0
30.3271,16.5501,20,-0.00344294,0
30.6604,16.8367,20,-0.0465332,0
30.9938,16.9795,20,-0.0371324,0
31.3272,17.1246,20,-0.0839569,0
31.6605,17.4127,20,-0.114831,0
31.9939,17.5562,20,-0.100997,0
32.3272,17.7,20,-0.0844344,0
32.6605,17.9915,20,-0.149025,0
32.9938,18.1351,20,-0.141447,0
33.3272,18.423,20,-0.127382,0
33.6605,18.5692,20,-0.215161,0
33.9938,18.715,20,-0.281723,0
34.3272,19.0047,20,-0.353078,0
34.6605,19.1496,20,-0.342143,0
34.9937,19.438,20,-0.839992,0
34.9937,19.438,20,-0.839992,0
35.327,19.569,20,-0.839992,0
35.6603,19.6835,20,-0.839992,0
35.9937,19.8695,20,-0.839992,0
36.327,19.9926,20,-0.839992,0
37.3271,19.9814,20,-0.839992,0
37.6604,19.9373,20,-0.839992,0
37.9937,19.9084,20,-0.839992,0
38.327,19.8791,20,-0.839992,0
38.6604,19.8311,20,-0.839992,0
38.9938,19.8106,20,-0.839992,0
39.327,19.7821,20,-0.839992,0
39.6604,19.774,20,-0.839992,0
39.9938,19.7692,20,-0.839992,0
40.327,19.7662,20,-0.839992,0
40.6604,19.7661,20,-0.839992,0
40.9937,19.7745,20,-0.839992,0
41.327,19.7796,20,-0.839992,0
41.6604,19.7851,20,-0.839992,0
41.9937,19.7933,20,-0.839992,0
