0.0524453,-0.0574918
0.0524453,-0.0574918
0.0527381,-0.0585518
0.05214,-0.0520715
0.0403526,0.0827038
0.0321201,0.22659
0.00481266,0.658981
-0.0105367,0.914741
-0.0263249,1.18761
-0.0459842,1.76636
-0.0540806,2.06027
-0.0665931,2.63855
-0.0669962,2.91819
-0.0671258,3.19191
-0.0690996,3.71803
-0.0719903,3.97164
-0.073712,4.45692
-0.0748633,4.69313
-0.0758653,4.92737
-0.0730457,5.39129
-0.0698535,5.62201
-0.067868,5.85421
-0.0636006,6.32075
-0.058969,6.55145
-0.0532715,7.01812
-0.0510315,7.25466
-0.0406137,7.73123
-0.0353656,7.97028
-0.0308295,8.20898
-0.0255257,8.66625
-0.0194343,8.8697
-0.0148608,9.05777
-0.0131629,9.36784
-0.014258,9.4832
-0.0113246,9.65773
-0.0119807,9.71222
-0.0137241,9.74635
-0.0138005,9.77498
-0.014321,9.77318
-0.0162455,9.7675
-0.0197204,9.75275
-0.0166042,9.74442
-0.00797317,9.74227
-0.0037945,9.74903
0.000383049,9.76137
0.0138951,9.79206
0.0188176,9.81436
0.0206327,9.86778
0.0238546,9.89441
0.0268845,9.92348
0.0746544,10.0124
0.0746544,10.0124
0.0772019,10.0135
0.0765379,10.0175
0.0744446,10.0201
0.0730037,10.0228
0.0737903,10.0214
0.0696633,10.0207
0.0607309,10.0194
0.0607819,10.0175
0.0599583,10.0159
0.0555784,10.0156
0.0528772,10.0167
0.0546183,10.0128
0.0522846,10.0122
0.0486224,10.0118
0.0400677,10.0053
0.0352076,10.0024
0.0291607,10.0009
0.0118295,10.0029
0.00456643,10.0014
-0.00846869,10.0004
0.0043198,10.0026
0.0616973,10.0064
0.339549,10.0014
0.550752,9.99243
1.04447,9.96872
1.31785,9.95353
1.60272,9.94037
2.17336,9.92579
2.45313,9.92348
2.99928,9.9224
3.26101,9.9278
3.51601,9.93636
4.00641,9.9564
4.2433,9.9673
4.4772,9.97899
4.93651,9.99982
5.16242,10.0053
5.61806,10.0168
5.8465,10.0218
6.07562,10.0255
6.53327,10.0255
6.7636,10.025
7.23204,10.0245
7.46896,10.0226
7.70625,10.0217
8.18542,10.0243
8.42568,10.0263
8.87886,10.026
9.07479,10.0244
9.24572,10.0234
9.51679,10.0227
9.60775,10.0235
9.6787,10.0247
9.7624,10.0304
9.77332,10.0301
9.77234,10.0323
9.76798,10.0336
9.76432,10.0351
9.76116,10.0306
9.76208,10.0291
9.77694,10.0228
9.78866,10.0155
9.80443,10.0085
9.84618,9.99312
9.87078,9.98834
9.92012,9.97779
10.0287,10.0185
10.0287,10.0185
10.0292,10.0212
10.0323,10.0258
10.0325,10.0253
10.0323,10.0253
10.031,10.0265
10.0303,10.0281
10.029,10.0289
10.0255,10.0268
10.0257,10.0257
10.0239,10.0263
10.022,10.0257
10.0198,10.0263
10.0201,10.0271
10.0199,10.0273
10.0211,10.0296
10.0229,10.0318
10.0233,10.0352
10.0219,10.0418
10.0226,10.0456
10.0268,10.0055
10.03,9.91937
10.032,9.77884
10.0251,9.35462
10.0195,9.1041
10.0064,8.55045
10.0007,8.25869
9.99728,7.96599
9.99342,7.39276
9.99217,7.1157
9.99331,6.58232
9.99472,6.32707
9.99677,6.07858
10.004,5.59651
10.0071,5.36098
10.0108,5.12877
10.0181,4.67159
10.0208,4.44093
10.0277,3.97818
10.0299,3.74754
10.0313,3.51433
10.036,3.04372
10.0374,2.80668
10.0398,2.33119
10.04,2.09154
10.0386,1.85145
10.0362,1.39033
10.0347,1.17819
10.0303,0.801674
10.0279,0.64837
10.025,0.524723
10.0213,0.346135
10.0204,0.293654
10.0211,0.257482
10.0214,0.23184
10.0213,0.235414
10.0223,0.249329
10.0216,0.259819
10.0201,0.267141
10.0153,0.265026
10.0126,0.255592
10.003,0.224884
9.99852,0.201565
9.99497,0.173933
9.98771,0.117396
9.98463,0.08927
10.0012,-0.0119347
10.0012,-0.0119347
10.0011,-0.0133802
10.0018,-0.0142567
10.0032,-0.0148615
10.0045,-0.0150227
10.0046,-0.0145523
10.0052,-0.0143867
10.0067,-0.0129653
10.0073,-0.0122692
10.0072,-0.0115163
10.0065,-0.0113428
10.0072,-0.0117031
10.0068,-0.0125487
10.006,-0.0140924
10.0056,-0.0139337
10.0074,-0.013936
10.0078,-0.0140042
10.0094,-0.0136456
10.0143,-0.0147084
10.0158,-0.014293
9.97419,-0.0104652
9.88641,-0.0101587
9.74537,-0.00922824
9.31344,0.00158896
9.05688,0.00915276
8.4969,0.0233186
8.20233,0.0287774
7.90582,0.0335578
7.32711,0.0392374
7.04575,0.0410685
6.77292,0.0415567
6.25187,0.0376407
6.00051,0.0331648
5.51126,0.0217756
5.27422,0.0156158
5.03968,0.0104306
4.57273,0.00388955
4.34108,0.00127129
3.87613,-0.0042114
3.64176,-0.0072473
3.40622,-0.0098411
2.9342,-0.0131786
2.69792,-0.0133203
2.22307,-0.0115317
1.98272,-0.00974877
1.7422,-0.00883581
1.28113,-0.00845353
1.07678,-0.00877532
0.888686,-0.0086436
0.583307,-0.00838871
0.474506,-0.00877182
0.311534,-0.00817232
0.264827,-0.0082913
0.238395,-0.00878108
0.222013,-0.00943862
0.227554,-0.0104689
0.245478,-0.0125581
0.253041,-0.0121277
0.258791,-0.0120734
0.256062,-0.00983994
0.247162,-0.008463
0.215579,-0.00628324
0.193241,-0.00476927
0.168911,-0.00174765
0.118196,0.00178425
0.0920228,0.00278939
