0,0.262558,0,-0.218211,0,83.8269,90.1582
0.658728,0.262558,0,-0.218211,0,83.8269,90.1582
0.992017,0.287846,0,-0.237957,0,83.2591,90.1582
1.32538,0.297778,0,-0.247494,0,83.9405,90.1582
1.65861,0.307426,0,-0.259207,0,96.4723,90.1582
1.99198,0.30961,0,-0.259164,0,100.699,90.1582
2.32532,0.309954,0,-0.256309,0,101.387,90.1582
2.65867,0.315136,0,-0.251565,0,97.0488,90.1582
2.99197,0.312533,0,-0.24772,0,93.832,90.1582
3.32526,0.306888,0,-0.236316,0,89.0568,90.1582
3.65871,0.307741,0,-0.233148,0,88.1088,90.1582
3.99203,0.305092,0,-0.220048,2.09,88.1913,90.1582
4.32534,0.281305,0,-0.0703098,2.09,89.5555,90.1582
4.6587,0.265702,0,0.0613008,2.09,90.5127,90.1582
4.99202,0.255453,0,0.201195,2.09,90.9999,90.1582
5.32533,0.23111,0,0.520019,2.09,90.3943,90.1582
5.65864,0.21407,0,0.693833,2.09,89.7133,90.1582
5.99192,0.177112,0,1.04623,2.09,88.1728,90.1582
6.32531,0.155574,0,1.21986,2.09,87.5532,90.1582
6.65868,0.131282,0,1.39254,2.09,87.1161,90.1582
6.65869,0.131282,0,1.39254,2.09,87.1161,90.1582
6.99201,0.0800458,0,1.71311,2.09,87.1161,90.1582
7.32525,0.0588373,0,1.84493,2.09,87.1161,90.1582
7.65867,0.0165703,0,2.05005,2.09,87.1161,90.1582
7.99209,-0.0423865,0,2.17345,2.09,87.1161,90.1582
8.99217,-0.0482954,0,2.15593,2.09,87.1161,90.1582
9.32544,-0.0563022,0,2.10275,2.09,87.1161,90.1582
9.65883,-0.0545478,0,2.06733,2.09,87.1161,90.1582
9.99216,-0.0518644,0,2.0327,2.09,87.1161,90.1582
10.3254,-0.0455104,0,1.97343,2.09,87.1161,90.1582
10.6588,-0.0413345,0,1.95149,2.09,87.1161,90.1582
10.9922,-0.03193,0,1.93067,2.09,87.1161,90.1582
11.3255,-0.0153576,0,1.90526,2.09,87.1161,90.1582
11.6588,-0.00867863,0,1.89984,2.09,87.1161,90.1582
11.9921,0.00888444,0,1.89827,2.09,87.1161,90.1582
12.3255,0.016632,0,1.90112,2.09,87.1161,90.1582
12.6588,0.0223414,0,1.90583,2.09,87.1161,90.1582
12.9921,0.0248395,0,1.91938,2.09,87.1161,90.1582
13.3255,0.0275198,0,1.92475,2.09,87.1161,90.1582
13.6587,0.0288717,0,1.93697,2.09,87.1161,90.1582
13.9919,0.00540761,0,1.96476,2.09,87.1161,99.0621
14.3251,0.00540761,0,1.96476,2.09,87.1161,99.0621
14.6583,-0.00207995,0,1.9652,2.09,86.8339390918,99.0621
14.9915,-0.00146346,0,1.96324,2.09,87.5032510136,99.0621
15.3247,-0.00203612,0,1.96359,2.09,101.0384441618,99.0621
15.6579,-0.00388252,0,1.96487,2.09,106.4346074843,99.0621
15.9911,-0.00710962,0,1.96501,2.09,107.9365128147,99.0621
16.3243,-0.0042123,0,1.99694,2.09,104.3316338006,99.0621
16.6575,-0.00242711,0,2.04682,2.09,100.8383067734,99.0621
