0,9.91821e-05,-45
4.673e-05,9.91821e-05,-45
0.0166962,9.91821e-05,-45
0.0334125,9.91821e-05,-45
0.0500891,9.91821e-05,-45
0.0667624,9.91821e-05,-45
0.0834553,9.91821e-05,-45
0.100116,9.91821e-05,-45
0.116799,9.91821e-05,-45
0.133443,9.91821e-05,-45
0.150126,9.91821e-05,-45
0.166754,9.91821e-05,-45
0.183474,9.91821e-05,-45
0.20011,9.91821e-05,-45
0.216779,9.91821e-05,-45
0.233413,9.91821e-05,-45
0.250113,9.91821e-05,-45
0.266701,0.00161743,-45
0.28337,0.00161743,-45
0.300094,0.00161743,-45
0.316816,0.00161743,-45
0.333459,0.00161743,-45
0.350136,0.00161743,-45
0.366784,0.00161743,-45
0.383451,0.00161743,-45
0.400072,0.00161743,-45
0.416743,0.00161743,-45
0.433435,0.00161743,-45
0.450114,0.00161743,-45
0.466804,0.00161743,-45
0.483415,0.00161743,-45
0.500064,-0.624302,-45
0.516705,-0.624302,-45
0.53342,-0.624302,-45
0.550132,-0.624302,-45
0.566779,-0.624302,-45
0.583419,-0.624302,-45
0.600139,-0.624302,-45
0.616796,-0.624302,-45
0.633392,-0.624302,-45
0.650067,-0.624302,-45
0.666749,-0.624302,-45
0.683404,-0.624302,-45
0.700092,-0.624302,-45
0.71683,-0.624302,-45
0.733356,-4.83667,-45
0.750029,-4.83667,-45
0.766763,-4.83667,-45
0.783413,-4.83667,-45
0.800121,-4.83667,-45
0.816776,-4.83667,-45
0.8334,-4.83667,-45
0.850091,-4.83667,-45
0.866801,-4.83667,-45
0.883444,-4.83667,-45
0.90014,-4.83667,-45
0.916802,-4.83667,-45
0.933451,-4.83667,-45
0.950118,-4.83667,-45
0.966739,-4.83667,-45
0.983343,-12.6319,-45
1.00007,-12.6319,-45
1.01671,-12.6319,-45
1.03341,-12.6319,-45
1.0501,-12.6319,-45
1.0668,-12.6319,-45
1.08346,-12.6319,-45
1.10013,-12.6319,-45
1.11679,-12.6319,-45
1.13348,-12.6319,-45
1.15015,-12.6319,-45
1.16677,-12.6319,-45
1.18345,-12.6319,-45
1.20008,-12.6319,-45
1.21668,-21.7585,-45
1.2334,-21.7585,-45
1.25003,-21.7585,-45
1.26669,-21.7585,-45
1.28337,-21.7585,-45
1.30007,-21.7585,-45
1.31678,-21.7585,-45
1.33345,-21.7585,-45
1.35012,-21.7585,-45
1.36677,-21.7585,-45
1.38344,-21.7585,-45
1.40006,-21.7585,-45
1.4168,-21.7585,-45
1.43339,-21.7585,-45
1.45014,-21.7585,-45
1.46675,-21.7585,-45
1.48334,-29.6699,-45
1.50003,-29.6699,-45
1.51681,-29.6699,-45
1.53349,-29.6699,-45
1.55011,-29.6699,-45
1.56678,-29.6699,-45
1.58345,-29.6699,-45
1.60011,-29.6699,-45
1.61679,-29.6699,-45
1.63344,-29.6699,-45
1.65012,-29.6699,-45
1.66677,-29.6699,-45
1.68345,-29.6699,-45
1.70009,-29.6699,-45
1.71668,-34.8578,-45
1.73335,-34.8578,-45
1.75012,-34.8578,-45
1.76677,-34.8578,-45
1.78346,-34.8578,-45
1.80008,-34.8578,-45
1.81681,-34.8578,-45
1.83341,-34.8578,-45
1.8501,-34.8578,-45
1.86685,-34.8578,-45
1.88341,-34.8578,-45
1.90006,-34.8578,-45
1.91677,-34.8578,-45
1.93341,-34.8578,-45
1.95,-37.0778,-45
1.96668,-37.0778,-45
1.98341,-37.0778,-45
2.00008,-37.0778,-45
2.0168,-37.0778,-45
2.03351,-37.0778,-45
2.05009,-37.0778,-45
2.06681,-37.0778,-45
2.08342,-37.0778,-45
2.10015,-37.0778,-45
2.11675,-37.0778,-45
2.13345,-37.0778,-45
2.15008,-37.0778,-45
2.16673,-37.0778,-45
2.18334,-37.2409,-45
2.20012,-37.2409,-45
2.21678,-37.2409,-45
2.23338,-37.2409,-45
2.25013,-37.2409,-45
2.26678,-37.2409,-45
2.28344,-37.2409,-45
2.30011,-37.2409,-45
2.31681,-37.2409,-45
2.33346,-37.2409,-45
2.35014,-37.2409,-45
2.36681,-37.2409,-45
2.38346,-37.2409,-45
2.40007,-36.6203,-45
2.41669,-36.6203,-45
2.43335,-36.6203,-45
2.45011,-36.6203,-45
2.46683,-36.6203,-45
2.4835,-36.6203,-45
2.50002,-36.6203,-45
2.51679,-36.6203,-45
2.53347,-36.6203,-45
2.55014,-36.6203,-45
2.56678,-36.6203,-45
2.58344,-36.6203,-45
2.60011,-36.6203,-45
2.61677,-36.6203,-45
2.63342,-36.6203,-45
2.65012,-36.6203,-45
2.66669,-36.3249,-45
2.68345,-36.3249,-45
2.70007,-36.3249,-45
2.71677,-36.3249,-45
2.73347,-36.3249,-45
2.75013,-36.3249,-45
2.76681,-36.3249,-45
2.78343,-36.3249,-45
2.80012,-36.3249,-45
2.81681,-36.3249,-45
2.83345,-36.3249,-45
2.85009,-36.3249,-45
2.8668,-36.3249,-45
2.88343,-36.3249,-45
2.90004,-36.9256,-45
2.91671,-36.9256,-45
2.93346,-36.9256,-45
2.95012,-36.9256,-45
2.9668,-36.9256,-45
2.98346,-36.9256,-45
3.00013,-36.9256,-45
3.01677,-36.9256,-45
3.03341,-36.9256,-45
3.05003,-36.9256,-45
3.06676,-36.9256,-45
3.08345,-36.9256,-45
3.10012,-36.9256,-45
3.11678,-36.9256,-45
3.13341,-38.3929,-45
3.15002,-38.3929,-45
3.16678,-38.3929,-45
3.18347,-38.3929,-45
3.20009,-38.3929,-45
3.21678,-38.3929,-45
3.23339,-38.3929,-45
3.25007,-38.3929,-45
3.26677,-38.3929,-45
3.28349,-38.3929,-45
3.30011,-38.3929,-45
3.31684,-38.3929,-45
3.33343,-38.3929,-45
3.35012,-38.3929,-45
3.36675,-38.3929,-45
3.38334,-40.2487,-45
3.40001,-40.2487,-45
3.41669,-40.2487,-45
3.43337,-40.2487,-45
3.45008,-40.2487,-45
3.46681,-40.2487,-45
3.48345,-40.2487,-45
3.5001,-40.2487,-45
3.51679,-40.2487,-45
3.53345,-40.2487,-45
3.55012,-40.2487,-45
3.56677,-40.2487,-45
3.58348,-40.2487,-45
3.60006,-40.2487,-45
3.61668,-41.9353,-45
3.63337,-41.9353,-45
3.65007,-41.9353,-45
3.66681,-41.9353,-45
3.68342,-41.9353,-45
3.70013,-41.9353,-45
3.71679,-41.9353,-45
3.73347,-41.9353,-45
3.7501,-41.9353,-45
3.76682,-41.9353,-45
3.78347,-41.9353,-45
3.80011,-41.9353,-45
3.81682,-41.9353,-45
3.83339,-41.9353,-45
3.85007,-41.9353,-45
3.86672,-41.9353,-45
3.88339,-43.0589,-45
3.90005,-43.0589,-45
3.91673,-43.0589,-45
3.93344,-43.0589,-45
3.95012,-43.0589,-45
3.96676,-43.0589,-45
3.98343,-43.0589,-45
4.00009,-43.0589,-45
4.01676,-43.0589,-45
4.03344,-43.0589,-45
4.05029,-43.0589,-45
4.06675,-43.0589,-45
4.08348,-43.0589,-45
4.10008,-43.0589,-45
4.11668,-43.54,-45
4.13337,-43.54,-45
4.15029,-43.54,-45
4.16675,-43.54,-45
4.18347,-43.54,-45
4.20014,-43.54,-45
4.21675,-43.54,-45
4.23354,-43.54,-45
4.25006,-43.54,-45
4.26677,-43.54,-45
4.28347,-43.54,-45
4.30012,-43.54,-45
4.31678,-43.54,-45
4.33345,-43.54,-45
4.35005,-43.5472,-45
4.3667,-43.5472,-45
4.38345,-43.5472,-45
4.40014,-43.5472,-45
4.41676,-43.5472,-45
4.43343,-43.5472,-45
4.45007,-43.5472,-45
4.46682,-43.5472,-45
4.48347,-43.5472,-45
4.50012,-43.5472,-45
4.51681,-43.5472,-45
4.53344,-43.5472,-45
4.55014,-43.5472,-45
4.56678,-43.5472,-45
4.58341,-43.3674,-45
4.60006,-43.3674,-45
4.6167,-43.3674,-45
4.63339,-43.3674,-45
4.65003,-43.3674,-45
4.6668,-43.3674,-45
4.6835,-43.3674,-45
4.70014,-43.3674,-45
4.71682,-43.3674,-45
4.73347,-43.3674,-45
4.75013,-43.3674,-45
4.76679,-43.3674,-45
4.78346,-43.3674,-45
4.80012,-43.3674,-45
4.81669,-43.246,-45
4.83337,-43.246,-45
4.85007,-43.246,-45
4.86673,-43.246,-45
4.88344,-43.246,-45
4.90013,-43.246,-45
4.91677,-43.246,-45
4.93346,-43.246,-45
4.9501,-43.246,-45
4.96677,-43.246,-45
4.98345,-43.246,-45
5.00007,-43.246,-45
5.0167,-43.246,-45
5.03336,-43.246,-45
5.05005,-43.246,-45
5.06674,-43.246,-45
5.08333,-43.3277,-45
5.09999,-43.3277,-45
5.11673,-43.3277,-45
5.13347,-43.3277,-45
5.15012,-43.3277,-45
5.16679,-43.3277,-45
5.18348,-43.3277,-45
5.2001,-43.3277,-45
5.21677,-43.3277,-45
5.23345,-43.3277,-45
5.2501,-43.3277,-45
5.26678,-43.3277,-45
5.28345,-43.3277,-45
5.30009,-43.3277,-45
5.31669,-43.6131,-45
5.33337,-43.6131,-45
