-0.037766,-0.0514376
-0.037766,-0.0514376
-0.0383795,-0.0502592
-0.037991,-0.0500916
-0.0386816,-0.050223
-0.0387113,-0.0486626
-0.0391466,-0.0465218
-0.0384331,-0.0465485
-0.0394804,-0.0463067
-0.0390188,0.00607099
-0.0341029,0.100207
-0.0298535,0.249711
-0.0223658,0.692811
-0.0183988,0.950342
-0.00817616,1.51051
-0.00593518,1.80341
-0.00528798,2.09705
-0.00196246,2.67758
-2.24113e-05,2.95807
0.00078997,3.23216
0.00235586,3.73969
0.00150873,3.95986
-0.00445519,4.3322
-0.007767,4.47411
-0.0113121,4.58138
-0.017606,4.71657
-0.0209402,4.74666
-0.0277804,4.76654
-0.0301535,4.75598
-0.0325534,4.74038
-0.0348034,4.71142
-0.0353568,4.70024
-0.0324134,4.69299
-0.0281972,4.70083
-0.0234846,4.71584
-0.0135314,4.7602
-0.00626682,4.78929
7.21067e-05,4.82053
0.00647956,4.88293
0.0106959,4.9128
-0.0153496,5.03084
-0.0153496,5.03084
-0.0152781,5.02976
-0.0163623,5.02859
-0.0172163,5.02759
-0.0182066,5.02663
-0.0213021,5.02627
-0.0228472,5.02618
-0.0248603,5.02416
-0.0246909,5.0247
-0.024754,5.02603
-0.0238376,5.02963
-0.0233284,5.03162
-0.0241319,5.0343
-0.024661,5.03677
-0.0243101,5.03798
-0.0237574,5.03991
-0.0241593,5.04015
-0.0248886,5.03899
-0.0285621,5.0365
-0.0301572,5.03605
-0.0316515,5.03624
-0.0317087,5.03633
-0.0308989,5.03731
-0.0294517,5.0389
-0.0274987,5.03897
-0.0228541,5.03944
-0.0214338,5.0396
-0.0208902,5.03871
-0.0212049,5.03837
-0.0204963,5.03804
-0.0199368,5.03724
-0.0202855,5.0378
-0.0214978,5.04014
-0.0216409,5.04307
-0.0208664,5.04301
-0.0192978,5.03209
-0.0110164,4.87972
-0.00825094,4.72285
-0.0133893,4.27544
-0.0164896,4.01485
-0.0188673,3.73797
-0.0232006,3.15662
-0.0241033,2.86211
-0.0250814,2.28214
-0.023956,2.0029
-0.024499,1.72926
-0.0279211,1.22815
-0.0283373,1.01359
-0.0275829,0.821583
-0.0226516,0.520342
-0.0193865,0.419649
-0.014586,0.281929
-0.0132364,0.249138
-0.0119546,0.237512
-0.00728299,0.247793
-0.0069548,0.264317
-0.00149519,0.294103
0.00169861,0.304652
0.00475058,0.310654
0.00945707,0.300633
0.0120091,0.285637
0.0175218,0.236501
0.020174,0.207023
0.0217635,0.175047
0.0221354,0.113542
0.0208227,0.0838348
